OBJECTID,AllBridges_2009April_BDEPT,AllBridges_2009April_BIN,AllBridges_2009April_FHWA_Record,AllBridges_2009April_Health_Index,AllBridges_2009April_Item___6A,AllBridges_2009April_Item___7,AllBridges_2009April_Item___8_Bridge_Cat,AllBridges_2009April_Item___8_Owner,AllBridges_2009April_Item__16A,AllBridges_2009April_Item__16B,AllBridges_2009April_Item__16C,AllBridges_2009April_Item__17A,AllBridges_2009April_Item__17B,AllBridges_2009April_Item__17C,AllBridges_2009April_Item__26,AllBridges_2009April_Item__28A,AllBridges_2009April_Item__29,AllBridges_2009April_Item__30,AllBridges_2009April_Item__32,AllBridges_2009April_Item__34,AllBridges_2009April_Item__49,AllBridges_2009April_Item__52,AllBridges_2009April_Item__58,AllBridges_2009April_Item_104,AllBridges_2009April_Posting_2_Axle,AllBridges_2009April_Posting_3_Axle,AllBridges_2009April_Posting_5_Axle,AllBridges_2009April_Struct_Def,AllBridges_2009April_Town_Name,AllBridges_2009April_RPA
120,S29011,265,True,0.3214,WATER ELIZABETH BROOK,HWY   BOX MILL RD,NBI,MUN,42,25,53.7636,71,30,11.484,19,2,260,2008,5.2,9,14.3,6.3,5,False,0,0,0,True,Stow,MAPC
121,W11002,26C,True,0.5569,WATER SUDBURY RIVER,HWY   PELHAM IS RD,NBI,MUN,42,21,32.364,71,22,9.8364,19,2,1550,2008,5.8,0,19.8,6.6,N,False,0,0,0,True,Wayland,MAPC
122,A02013,26K,True,0.9642,WATER NASHOBA BROOK,ST119 /ST2 A,NBI,MHD,42,29,56.7852,71,25,8.148,14,2,31100,2007,12.2,16,8.8,13.4,5,False,0,0,0,False,Acton,MAPC
123,L13026,26M,True,0.7026,I 495,ST  2 A/ST110/KING,NBI,MHD,42,32,22.668,71,29,37.6476,14,3,22000,2008,13.4,19,87.2,16.9,2,False,0,0,0,True,Littleton,MAPC
124,L13011,26N,True,0.9867,RR    MBTA/BMRR,ST  2 A/ST110/AYER,NBI,MHD,42,33,20,71,31,30,14,2,6000,2008,14.6,37,28,17.4,7,False,0,0,0,False,Littleton,MAPC
125,S31004,26Q,True,0.947,WATER HOP BROOK,US 20 BSTN POST RD,NBI,MHD,42,21,42.8364,71,25,6.5064,14,2,32000,2009,9.1,20,7.3,11.6,6,True,0,0,0,False,Sudbury,MAPC
126,W11001,26R,True,0.8303,WATER SUDBURY RIVER,US 20 BOSTN PST RD,NBI,MHD,42,21,47.4408,71,22,30.7884,14,2,21000,2009,9.1,0,27.1,10.6,0,True,0,0,0,True,Wayland,MAPC
127,L13030,26V,True,0.8957,I 495,ST119 GREAT RD,NBI,MHD,42,32,57.426,71,28,41,14,2,14000,2008,13.4,28,95.1,16.8,5,False,0,0,0,False,Littleton,MAPC
128,L13008,26W,True,0.9473,WATER BEAVER BROOK,ST119 GREAT RD,NBI,MHD,42,33,13,71,28,59,14,2,23800,2008,7.3,0,7.9,8.5,6,False,17,23,36,False,Littleton,MAPC
129,F07040,275,True,0.7517,ST  9 WORCESTER RD,HWY   MAIN ST,NBI,MHD,42,18,0.2772,71,26,6.2484,16,5,38300,2008,25.3,17,36,30.1,6,False,0,0,0,True,Framingham,MAPC
130,F07001,276,True,0.3879,WATER RESERVOIR OUTLET,ST  9 WORCESTER RD,NBI,MHD,42,17,37.932,71,27,32.1264,14,4,58800,2009,18.3,44,16.5,27.4,4,True,20,25,40,True,Framingham,MAPC
131,N03032,278,True,0.6001,ST  9 & RAMP A,HWY   RAMP B,NBI,MHD,42,17,54,71,22,42,14,1,8200,2008,9.1,0,41.8,10.6,5,True,0,0,0,True,Natick,MAPC
132,B18001,27B,True,0.7651,HWY   CENTRAL ST,ST  2,NBI,MHD,42,30,2.6532,71,28,33.3264,12,4,42800,2007,10.4,22,20.1,27.2,7,True,0,0,0,False,Boxborough,MAPC
133,L13018,27C,True,0.9656,RR    MBTA/BMRR,ST  2,NBI,MHD,42,31,3.7452,71,30,7.4088,12,4,38500,2008,23.2,38,53,27,7,True,0,0,0,False,Littleton,MAPC
134,L13017,27D,True,0.7842,HWY   FOSTER ST,ST  2,NBI,MHD,42,31,6.8376,71,30,13.9752,12,4,40000,2008,24.4,13,16.2,27.8,7,True,0,0,0,False,Littleton,MAPC
135,M06019,27E,True,0.7616,HWY   WB CONNECTOR,I 290 RAMP H,NBI,MHD,42,21,52.146,71,35,13.5744,12,2,42500,2009,9.1,27,24.4,10.1,6,True,0,0,0,False,Marlborough,MAPC
136,H25016,27F,True,0.9668,WATER ASSABET RIVER,I 495 NB,NBI,MHD,42,22,7.2696,71,35,43.566,11,3,98655,2007,15.2,25,25.9,17.1,6,True,0,0,0,False,Hudson,MAPC
137,H25016,27G,True,0.7547,WATER ASSABET RIVER,I 495 SB,NBI,MHD,42,22,6.8556,71,35,44.3472,11,3,98655,2007,15.2,22,25.3,17.1,5,True,0,0,0,False,Hudson,MAPC
138,H25017,27H,True,0.9544,HWY   RIVER RD,I 495 NB,NBI,MHD,42,22,17.724,71,35,49.326,11,3,48000,2009,15.2,33,40.8,17.1,7,True,0,0,0,False,Hudson,MAPC
139,H25017,27J,True,0.9478,HWY   RIVER RD,I 495 SB,NBI,MHD,42,22,17.1588,71,35,49.9956,11,3,49726,2009,15.2,32,43,17.1,6,True,0,0,0,False,Hudson,MAPC
140,L13022,27K,True,0.5768,ST  2,I 495 NB,NBI,MHD,42,31,15.4056,71,30,31.4388,11,4,75000,2008,15.8,3,50.9,18.3,3,True,0,0,0,True,Littleton,MAPC
141,L13022,27L,True,0.4948,ST  2,I 495 SB,NBI,MHD,42,31,15.7692,71,30,32.2344,11,4,75000,2008,15.8,3,50.9,18.3,3,True,0,0,0,True,Littleton,MAPC
142,L13023,27M,True,0.8696,RR    MBTA/BMRR,I 495 NB,NBI,MHD,42,31,29.5464,71,30,20.1096,11,3,55000,2008,15.8,40,54.9,18.3,5,True,0,0,0,False,Littleton,MAPC
143,L13023,27N,True,0.8636,RR    MBTA/BMRR,I 495 SB,NBI,MHD,42,31,30.3204,71,30,20.5848,11,3,55000,2008,15.2,40,54.9,17.4,5,True,0,0,0,False,Littleton,MAPC
144,L13027,27P,True,0.9908,WATER BEAVER BROOK,I 495 NB,NBI,MHD,42,32,35.5524,71,29,23,11,3,50000,2008,15.2,27,14.9,19.5,N,True,0,0,0,False,Littleton,MAPC
145,L13027,27Q,True,0.9421,WATER BEAVER BROOK,I 495 SB,NBI,MHD,42,32,36.2724,71,29,13,11,3,50000,2008,15.2,27,14.9,19.5,N,True,0,0,0,False,Littleton,MAPC
146,M06012,27Y,True,0.7521,HWY   BERLIN RD,I 495 NB,NBI,MHD,42,21,31.8348,71,35,10.014,11,3,45000,2009,15.2,45,44.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
147,M06012,280,True,0.8051,HWY   BERLIN RD,I 495 SB,NBI,MHD,42,21,32.0688,71,35,11.4396,11,3,45000,2009,15.2,45,44.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
148,M06007,281,True,0.9095,HWY   N ROBIN HILL ST,I 495 NB,NBI,MHD,42,22,1.9236,71,35,39.8868,11,3,98000,2009,15.2,37,42.2,17.1,6,True,0,0,0,False,Marlborough,MAPC
149,M06007,282,True,0.9009,HWY   N ROBIN HILL ST,I 495 SB,NBI,MHD,42,22,0.9984,71,35,40.4268,11,3,98000,2009,15.2,37,38.3,17.1,5,True,0,0,0,False,Marlborough,MAPC
150,A02012,286,True,0.9072,WATER FORT POND BROOK,ST 27 MAIN ST,NBI,MHD,42,27,33.3108,71,27,17.8776,14,2,11300,2008,10.4,0,6.7,15.2,N,True,0,0,0,False,Acton,MAPC
151,A02037,287,True,0.6589,ST  2,ST 27 MAIN ST,NBI,MHD,42,28,40.494,71,26,57.3648,14,2,11500,2008,13.4,12,31.1,16.7,6,False,0,0,0,False,Acton,MAPC
152,M10007,288,True,0.7609,WATER ASSABET RIVER,ST 27 /ST62/WALTHM,NBI,MHD,42,25,57.1764,71,27,0.1008,14,2,13000,2008,12.2,0,27.7,17.6,4,True,20,25,40,True,Maynard,MAPC
153,A14002,289,True,0.6277,WATER SUDBURY RIVER,ST135 UNION ST,NBI,MHD,42,15,30.492,71,27,21.1788,14,2,24900,2008,11,5,12.2,14,5,False,0,0,0,True,Ashland,MAPC
154,A14001,28A,True,0.9692,WATER SUDBURY RIVER,ST135 UNION ST,NBI,MHD,42,15,34.5816,71,27,9.0972,14,2,22800,2007,12.2,21,28,14.6,5,False,0,0,0,False,Ashland,MAPC
155,F07028,28B,True,0.9929,ST  9 WORCESTER RD,ST126 CONCORD ST,NBI,MHD,42,17,53.268,71,24,33.12,14,2,35500,2009,12.2,22,31.4,16,7,False,0,0,0,False,Framingham,MAPC
156,H25007,28C,True,0.6157,WATER ASSABET RIVER,ST 62 MAIN ST,NBI,MHD,42,23,40.6572,71,32,53.1528,14,2,15900,2008,9.1,6,19.5,11.8,4,False,0,0,0,True,Hudson,MAPC
157,S29007,28D,True,0.9912,WATER ELIZABETH BROOK,ST 62 GLEASNDLE RD,NBI,MHD,42,25,52.7268,71,30,30.0816,14,2,12100,2008,13.4,25,6.8,16.2,7,False,0,0,0,False,Stow,MAPC
158,S29001,28E,True,0.6504,WATER ASSABET RIVER,ST 62 GLEASNDLE RD,NBI,MHD,42,24,17.5572,71,31,37.9416,14,2,6300,2008,9.1,40,51.8,13.7,6,False,0,0,0,False,Stow,MAPC
159,F07024,28H,True,0.6718,WATER STONEY BROOK,ST 30 PLEASANT ST,NBI,MHD,42,18,12.7836,71,29,25.4868,16,2,20000,2007,9.1,0,11,9.3,N,False,0,0,0,False,Framingham,MAPC
160,A02029,28J,True,0.8136,ST  2 EB,ST111 NB/MASS AVE,NBI,MHD,42,28,26.5872,71,26,45.2436,16,2,35000,2008,10.7,42,14.3,13.7,7,False,0,0,0,False,Acton,MAPC
161,A02006,28K,True,0.7774,WATER FORT POND BROOK,ST111 MASS AVE,NBI,MHD,42,28,33.1644,71,28,6.8448,16,2,7700,2008,7.9,16,6.7,11,6,False,0,0,0,False,Acton,MAPC
162,B18002,28L,True,0.7478,I 495,ST111 MASS AVE,NBI,MHD,42,29,13.056,71,32,43.6236,16,4,18200,2007,14.6,7,98.5,17.1,5,False,0,0,0,False,Boxborough,MAPC
163,M10002,28M,True,0.9265,WATER ASSABET RIVER,ST117 GREAT RD,NBI,MHD,42,25,49,71,28,6,14,2,15000,2008,13.1,0,18.3,15.6,N,False,0,0,0,False,Maynard,MAPC
164,S29005,28N,True,0.9785,WATER ELIZABETH BROOK,ST117 GREAT RD,NBI,MHD,42,26,4.1388,71,31,45.9732,06,2,17000,2008,9.1,30,10.4,11.8,7,False,0,0,0,False,Stow,MAPC
165,H25003,28P,True,0.3642,WATER ASSABET RIVER,ST 85 WASHNGTON ST,NBI,MHD,42,23,25.1952,71,34,15.6576,14,2,39200,2008,9.8,4,18.6,14.7,N,False,20,25,40,True,Hudson,MAPC
166,N03020,28Q,True,0.8162,ST  9 WORCESTER ST,ST 27 N MAIN ST,NBI,MHD,42,17,59.8056,71,21,37.8504,14,2,28000,2009,12.2,14,30.2,16,4,True,0,0,0,True,Natick,MAPC
167,A02001,28R,True,0.7318,WATER ASSABET RIVER,ST 62 PWDR MILL RD,NBI,MHD,42,26,26.592,71,25,48.4572,14,2,27800,2008,12.2,10,23.7,15,6,False,0,0,0,False,Acton,MAPC
168,M10004,28T,True,0.7477,WATER ASSABET RIVER,ST 62 MAIN ST,NBI,MHD,42,25,56,71,27,18,14,2,8000,2008,11,23,18.9,16,4,False,0,0,0,True,Maynard,MAPC
169,M06018,28V,True,0.9856,HWY   PLEASANT ST,I 290 CONNECTOR,NBI,MHD,42,22,10.11,71,34,36.624,12,2,26200,2009,13.4,5,27.7,14.4,7,False,0,0,0,False,Marlborough,MAPC
170,L13024,28W,True,0.7753,I 495,HWY   HARWOOD AVE,NBI,MHD,42,31,53.7492,71,30,0.9144,17,2,1300,2008,9.8,3,85.6,12.9,7,False,0,0,0,False,Littleton,MAPC
171,L13021,28Y,True,0.6782,I 495,HWY   TAYLOR ST,NBI,MHD,42,31,3.9648,71,30,43.02,17,2,3000,2008,13.4,36,108,15.3,4,False,20,25,40,False,Littleton,MAPC
172,F07027,290,True,1,COMB  ST 9 WB & CSX,HWY   PLSNT ST CON,NBI,MHD,42,17,49.4052,71,29,26.6856,19,2,10200,2007,12.5,35,58.5,16.5,7,False,0,0,0,False,Framingham,MAPC
173,N03033,291,True,0.5558,ST  9 & RAMP A,HWY   SPEEN ST SB,NBI,MHD,42,17,57.75,71,22,46.0164,16,3,27800,2007,12.2,33,50.9,15.7,6,False,0,0,0,False,Natick,MAPC
174,N03034,292,True,0.712,HWY   RAMPS D & G,HWY   SPEEN ST NB,NBI,MHD,42,17,54,71,22,36,14,2,15000,2007,9.1,27,29.1,12.8,6,True,0,0,0,False,Natick,MAPC
175,N03035,293,True,0.7297,ST  9 WORCESTER ST,HWY   SPEEN ST NB,NBI,MHD,42,17,54,71,22,36,14,3,21600,2007,12.8,87,30.8,15.8,6,False,0,0,0,False,Natick,MAPC
176,A02036,294,True,0.5435,ST  2,HWY   HAYWARD RD,NBI,MHD,42,28,52.1004,71,27,4.8168,17,2,3000,2007,10.4,9,47.9,13.3,7,False,0,0,0,False,Acton,MAPC
177,A02035,295,True,0.5824,ST  2,HWY   ARLINGTON ST,NBI,MHD,42,29,27.7368,71,27,37.5192,17,2,550,2007,10.4,6,34.1,13.3,7,False,0,0,0,False,Acton,MAPC
178,L13015,296,True,0.9554,ST  2,HWY   WHITCOMB AVE,NBI,MHD,42,31,37.9884,71,31,19.7292,19,2,400,2008,10.4,8,30.8,13.3,6,False,0,0,0,False,Littleton,MAPC
179,L13028,297,True,0.7285,I 495,HWY   RUSSELL ST,NBI,MHD,42,32,43.9224,71,29,14.5068,19,2,400,2008,9.8,14,84.1,13,7,False,0,0,0,False,Littleton,MAPC
180,M06010,298,True,0.973,I 495 SB,HWY   ELM ST,NBI,MHD,42,20,49.992,71,34,35.202,17,2,10400,2009,12.2,5,23.9,15.2,5,False,0,0,0,False,Marlborough,MAPC
181,M06010,299,True,0.9365,I 495 NB,HWY   ELM ST,NBI,MHD,42,20,50.0136,71,34,34.2696,17,2,10400,2009,12.2,5,23.9,15.2,4,False,0,0,0,False,Marlborough,MAPC
182,A02004,29A,True,0.9982,RR    MBTA/BMRR,ST 27 MAIN ST,634,MHD,42,27,36.0972,71,27,19.1664,14,2,13600,2007,12.2,20,24.4,15.2,7,True,0,0,0,False,Acton,MAPC
183,A14013,29C,True,0.9975,RR    CSX,HWY   HOWE ST,634,MHD,42,15,53.586,71,29,56.8176,19,2,600,2008,10.7,24,27.7,13,6,False,0,0,0,False,Ashland,MAPC
184,F07015,29G,True,0.5174,RR    CSX/MBTA,HWY   WINTER ST,634,MHD,42,16,28.02,71,26,14.4996,16,2,7000,2009,8.5,0,22.6,11.1,6,False,12,14,18,True,Framingham,MAPC
185,F07016,29H,True,0.5356,RR    CSX/MBTA,HWY   FOUNTAIN ST,634,MHD,42,16,29.5284,71,25,38.478,17,2,14100,2008,7.6,0,26.5,10.7,4,False,8,10,12,True,Framingham,MAPC
186,F07018,29J,True,0.6853,RR    CSX,HWY   MT WAYTE AVE,634,MHD,42,17,19.9644,71,25,54.6168,17,2,20800,2008,12.2,0,36.3,15.8,5,False,20,25,36,False,Framingham,MAPC
187,N03012,29L,True,0.9288,RR    CSX/MBTA,HWY   BODEN LN,634,MHD,42,16,59.772,71,23,30.804,17,1,1300,2009,6.1,20,20.4,6.9,7,False,0,0,0,False,Natick,MAPC
188,N03008,29M,True,0.8585,RR    CSX/MBTA,HWY   WASHNGTON AV,634,MHD,42,17,5.2728,71,21,11.8764,17,2,4500,2008,7.9,9,18.9,12.5,8,False,0,0,0,False,Natick,MAPC
189,N03007,29N,True,0,RR    CSX/MBTA,HWY   SPRING ST,634,MHD,42,17,6.6084,71,21,3.1248,19,2,260,2009,5.5,0,21,10.8,3,False,0,0,0,True,Natick,MAPC
190,N03006,29P,True,0.9958,RR    CSX/MBTA,ST 27 N MAIN ST,634,MHD,42,17,7.7748,71,20,54.7152,14,2,23000,2008,13.4,35,25.3,19,8,False,0,0,0,False,Natick,MAPC
191,N03004,29R,True,1,RR    CSX/MBTA,HWY   WASHNGTON ST,634,MHD,42,17,8.4372,71,20,49.6356,19,2,1300,2008,8.5,89,27.7,13,7,False,0,0,0,False,Natick,MAPC
192,N03003,29T,True,0.7156,RR    CSX/MBTA,HWY   MARION ST,634,MHD,42,17,14.0352,71,20,18.0168,16,2,6100,2008,6.1,44,27.7,9.9,7,False,0,0,0,False,Natick,MAPC
193,N03010,29U,True,0.6335,RR    CSX/MBTA,HWY   SPEEN ST,634,MHD,42,17,1.95,71,22,33.2328,16,3,16400,2008,12.2,0,32.9,16.3,5,False,0,0,0,False,Natick,MAPC
194,N03011,29V,True,0.5512,RR    CSX/MBTA,HWY   MILL ST,634,MHD,42,17,1.3128,71,22,53.5656,17,2,7930,2007,9.1,0,21,12.3,7,False,0,0,0,False,Natick,MAPC
195,N03009,29W,True,1,RR    ABANDONED CSX,HWY   COCHTUATE ST,634,MHD,42,17,9.6216,71,21,1.584,19,2,1300,2008,7.3,18,11.6,11.1,7,False,0,0,0,False,Natick,MAPC
196,S31002,29Y,True,0.9652,RR    BMRR (ABANDONED),HWY   LANDHAM RD,634,MHD,42,21,37.6632,71,24,8.334,16,2,10700,2009,9.1,10,11.9,12.1,7,False,0,0,0,False,Sudbury,MAPC
197,B06006,2A1,True,0.9699,WATER PETERS RIVER,HWY   WRENTHAM ST,NBI,MUN,42,1,30.6444,71,29,12.4404,16,2,4000,2007,10.4,50,12.2,15.2,7,False,0,0,0,False,Bellingham,MAPC
198,F08010,2A2,True,1,WATER CHARLES RIVER,HWY   POND ST,NBI,MUN,42,8,17.268,71,25,53.634,16,2,17100,2008,12.2,7,10.1,16.1,7,False,0,0,0,False,Franklin,MAPC
199,F08008,2A3,True,0.7427,WATER CHARLES RIVER,HWY   LINCOLN ST,NBI,MUN,42,8,17.2212,71,23,55.3848,16,2,3000,2008,8.5,0,10.7,9.1,N,False,0,0,0,False,Franklin,MAPC
200,M11002,2A4,True,0.8801,WATER CHARLES RIVER,HWY   BRIDGE ST,NBI,MUN,42,11,19.4208,71,19,59.8656,16,2,11600,2007,12.2,48,46.9,15.2,7,False,0,0,0,False,Medfield,MAPC
201,M13008,2A5,True,0.9998,WATER CHICKEN BROOK,HWY   WINTHROP ST,NBI,MUN,42,9,6.606,71,25,35.5692,16,2,9100,2008,9.1,40,7.3,11.1,7,False,0,0,0,False,Medway,MAPC
202,M23006,2A6,True,0.8225,WATER CHARLES RIVER,HWY   PLEASANT ST,NBI,MUN,42,8,16.6992,71,21,33.2208,16,1,6350,2008,5.5,0,26.2,6.1,6,False,8,11,15,True,Millis,MAPC
203,B06002,2A7,True,1,WATER CHARLES RIVER,HWY   MAPLE ST,NBI,MUN,42,7,9.21,71,27,14.5512,16,2,8320,2008,6.7,0,12.2,11,7,False,0,0,0,False,Bellingham,MAPC
204,B06023,2A8,True,0.9997,WATER CHARLES RIVER,HWY   PLYMOUTH RD,NBI,MUN,42,7,21.45,71,26,52.2744,19,2,900,2007,8.8,0,12.5,10.3,7,False,0,0,0,False,Bellingham,MAPC
205,F08009,2AA,True,0.6497,WATER CHARLES RIVER,HWY   ELM ST,NBI,MUN,42,8,11.5188,71,25,7.6512,19,2,1300,2008,5.5,0,10.4,7.6,N,False,0,0,0,False,Franklin,MAPC
206,F08020,2AB,True,0.9928,WATER MINE BROOK,HWY   GROVE ST,NBI,MUN,42,5,12.1596,71,25,38.8704,16,2,7500,2009,10.4,0,17.1,11.7,6,False,0,0,0,False,Franklin,MAPC
207,M11005,2AC,True,0.9804,WATER CHARLES RIVER,HWY   ORCHARD ST,NBI,MUN,42,9,27.5868,71,19,55.0344,19,2,1820,2008,10.4,0,17.7,13,6,False,0,0,0,False,Medfield,MAPC
208,B06020,2AF,True,0.6884,I 495 NB,ST126 HARTFORD AVE,NBI,MHD,42,6,50.2236,71,27,59.3604,14,4,15000,2008,13.4,29,36.6,15.9,7,True,0,0,0,False,Bellingham,MAPC
209,B06020,2AG,True,0.6803,I 495 SB,ST126 HARTFORD AVE,NBI,MHD,42,6,50.1624,71,28,0.3756,14,4,15000,2008,13.4,29,36.9,16.2,7,True,0,0,0,False,Bellingham,MAPC
210,B06005,2AH,True,0.8417,WATER CHARLES RIVER,ST126 N MAIN ST,NBI,MHD,42,5,38.0652,71,28,34.644,14,2,18000,2009,13.4,0,9.4,18.1,7,False,0,0,0,False,Bellingham,MAPC
211,M11003,2AJ,True,0.9375,WATER CHARLES RIVER,ST109 MAIN ST,NBI,MHD,42,10,51.5568,71,19,22.728,14,2,24700,2008,13.4,2,20.1,15.4,6,True,0,0,0,False,Medfield,MAPC
212,B06021,2AL,True,0.9987,WATER CHARLES RIVER,I 495,NBI,MHD,42,6,25,71,27,29,11,3,60000,2008,15.2,15,10.1,0,N,True,0,0,0,False,Bellingham,MAPC
213,M23005,2AM,True,0.8914,WATER CHARLES RIVER,ST115 NORFOLK RD,NBI,MHD,42,8,34.8324,71,20,58.8192,16,2,4500,2008,12.2,0,15.2,12.1,5,False,0,0,0,True,Millis,MAPC
214,M11013,2AN,True,0.8322,RR    BCRR,ST 27 N MEADOWS RD,NBI,MHD,42,11,40.5528,71,19,43.0572,14,4,8000,2009,13.4,5,20.1,17.3,8,False,0,0,0,False,Medfield,MAPC
215,M11012,2AP,True,0.9819,WATER CHARLES RIVER,ST 27 HOSPITAL RD,NBI,MHD,42,12,35.388,71,21,7.9416,14,2,8000,2008,12.2,0,21.9,14.9,7,False,0,0,0,False,Medfield,MAPC
216,F08022,2AQ,True,0.5925,I 495,HWY   WASHNGTON ST,NBI,MHD,42,4,14.2572,71,24,34.8084,16,2,1300,2007,12.2,7,73.8,16.7,7,False,0,0,0,False,Franklin,MAPC
217,B06022,2AR,True,0.561,I 495,HWY   MAPLE ST,NBI,MHD,42,6,12.8124,71,26,55.9032,16,3,1170,2009,11,12,68.3,13.8,7,False,0,0,0,False,Bellingham,MAPC
218,B06019,2AT,True,0.7803,I 495 NB,HWY   FARM ST,NBI,MHD,42,7,36.1992,71,28,27.7968,19,3,250,2007,11,40,42.4,13.7,6,False,0,0,0,False,Bellingham,MAPC
219,B06019,2AU,True,0.79550067,I 495 SB,HWY   FARM ST,NBI,MHD,42,7,35.3496,71,28,28.29,19,3,250,2007,11,39,41.5,13.7,7,False,0,0,0,False,Bellingham,MAPC
220,B06009,2AV,True,0.8067,RR    MBTA/CSX,ST126 N MAIN ST,634,MHD,42,5,26.7216,71,28,36.6096,14,2,16000,2009,13.4,35,21.9,18.1,7,False,0,0,0,False,Bellingham,MAPC
221,B06011,2AW,True,0.7655,RR    CSX (ABANDONED),ST126 S MAIN ST,634,MHD,42,2,1.3164,71,29,36.9384,14,2,15000,2008,14,21,33.8,18.7,3,False,17,23,27,True,Bellingham,MAPC
222,B06008,2AX,True,0.9812,RR    MBTA/CSX,HWY   MAPLE ST,634,MHD,42,5,12.2172,71,27,8.0316,16,2,3300,2007,10.4,23,14.6,13,6,False,0,0,0,False,Bellingham,MAPC
223,F08006,2AY,True,0.9908,RR    MBTA/CSX,HWY   CHESTNUT ST,634,MHD,42,5,52.4256,71,22,24.1896,16,2,4000,2005,12.2,45,24.7,14.7,8,False,0,0,0,False,Franklin,MAPC
224,F08007,2B0,True,0.9413,RR    MBTA/CSX,ST140 E CENTRAL ST,634,MHD,42,4,56.2584,71,23,49.632,14,2,31200,2008,14,36,8.5,35.7,7,False,0,0,0,False,Franklin,MAPC
225,F08005,2B1,True,0.8512,RR    MBTA/CSX,ST140 OLD ST 140,634,MHD,42,5,22.488,71,26,27.1932,14,2,1500,2008,7.9,30,16.2,8.7,3,False,9,9,9,True,Franklin,MAPC
226,M11007,2B2,True,0.9007,RR    CSX,HWY   CURVE ST,634,MHD,42,10,47.1864,71,18,2.7036,19,2,1300,2008,6.1,18,11.6,8.1,7,False,0,0,0,False,Medfield,MAPC
227,M11019,AAA,True,1,WATER STOP RIVER,HWY   SOUTH ST,NBI,MUN,0,0,0,0,0,0,16,2,3500,2007,9.1,0,6.4,13,N,False,0,0,0,False,Medfield,MAPC
228,B04012,734,True,1,WATER SHAWSHEEN RIVER,US  3 NB,NBI,MHD,42,30,32.57,71,15,2.97,12,3,59000,2007,22.8,43,30.4,23.9,7,True,0,0,0,False,Bedford,MAPC
229,B04012,737,True,1,WATER SHAWSHEEN RIVER,US  3 SB,NBI,MHD,42,30,32.56,71,15,2.95,12,3,59900,2007,22.816,43,30.4,23.896,7,True,0,0,0,False,Bedford,MAPC
230,B04013,761,True,0.9972,US  3,HWY   OLD BILLERIC,NBI,MHD,42,31,4.28,71,15,34.44,17,2,4000,2007,10.4,46,95.6,12.8,8,False,0,0,0,False,Bedford,MAPC
231,S07016,76Q,True,0.9622,WATER SATUIT BROOK,HWY   FRONT ST,NBI,MUN,42,11,12,71,45,48,16,2,19000,2008,9.7,30,7.8,0,N,False,0,0,0,False,Scituate,MAPC
232,A14022,AGP,True,0.9985,RR    CSX,HWY   HIGH ST,634,MHD,42,15,41.19,71,29,2.83,19,2,1750,2008,8.5,45,83.6,11.2,8,False,0,0,0,False,Ashland,MAPC
233,A14011,AE1,True,0.9996,RR    CSX,HWY   FOUNTAIN ST,634,MHD,42,15,39,71,27,12,19,2,5330,2007,8.5,20,39.6,10.7,8,False,0,0,0,False,Ashland,MAPC
234,H25002,ABQ,True,1,WATER ASSABET RIVER,HWY   CHAPIN RD,NBI,MUN,42,22,48.29,71,35,12.73,19,2,1900,2008,8.5,0,14.5,11.3,8,False,0,0,0,False,Hudson,MAPC
235,M13001,AAK,True,0.9921,WATER CHARLES RIVER,HWY   WALKER ST,NBI,MUN,42,7,51,71,23,17,19,2,650,2009,7.3,10,24.4,10.1,7,False,0,0,0,False,Medway,MAPC
236,M23007,ADL,True,1,WATER CHARLES RIVER,HWY   MYRTLE ST,NBI,MUN,42,7,59.75,71,21,44.58,19,2,1850,2008,7.3,0,22.1,9.7,8,False,10,14,22,False,Millis,MAPC
237,B16645,7GD,True,0.777777778,COMB  AMTRAK/MBTA&RED LN,HWY   S BOS BYPASS,NBI,MHS,42,20,2.9,71,3,45,16,2,11650,1995,10.8,0,555.5,11,7,False,0,0,0,False,Boston,MAPC
238,B06024,7K4,True,0.9986,WATER CHARLES RIVER,HWY   DEPOT ST,NBI,MUN,42,5,37.66,71,28,56.66,17,2,1300,2009,9.1,35,16.5,11.8,7,False,0,0,0,False,Bellingham,MAPC
239,R03001,AD9,True,0.9768,RR    MBTA/BMRR,HWY   MINERAL ST,634,MHD,42,31,12.12,71,6,19.09,19,2,1800,2007,6.7,24,36.4,10.7,7,False,0,0,0,False,Reading,MAPC
240,C02002,ADA,True,1,WATER NEPONSET RIVER,HWY   DEDHAM ST,NBI,MUN,42,11,48.53,71,9,19.06,16,2,18100,2009,9.7,12,30.9,10.9,7,False,0,0,0,False,Canton,MAPC
241,B04003,2B4,True,0.6226,WATER SHAWSHEEN RIVER,ST 62 BURLINGTN RD,NBI,MUN,42,29,52.2384,71,15,22.9212,16,2,22500,2008,9.1,20,10.7,11,6,False,0,0,0,False,Bedford,MAPC
242,B04006,2B5,True,0.3056,WATER SHAWSHEEN RIVER,HWY   MDDLSEX TPK,NBI,MUN,42,31,2.4996,71,14,42.5832,16,2,24200,2008,9.1,0,11.6,12.2,N,False,0,0,0,False,Bedford,MAPC
243,B04008,2B6,True,0.2697,WATER SHAWSHEEN RIVER,HWY   PAGE RD,NBI,MUN,42,29,34.458,71,15,24.7608,16,2,13900,2008,7.3,0,11.6,10,5,False,7,9,13,True,Bedford,MAPC
