bridgeId,healthIndex,overFeature,underFeature,year,structDef,deckArea,nhs,town
3F3,0.9008,HWY  JAMAICAWAY,ST  9 HUNTNGTON AVE,2007,FALSE,287.28,TRUE,Boston
AWQ,0.9945,HWY  SEAPORT BLVD,WATER FORT POINT CHANNEL,2007,FALSE,196.47,TRUE,Boston
4EW,0.7837,HWY  TRUMAN HWY,WATER NEPONSET RIVER,2007,FALSE,250.86,FALSE,Boston
8XX,0.9632,HWY  JAMAICAWAY,OTHER PEAT BOG,2007,FALSE,283.55,TRUE,Boston
39T,0.7141,ST  1 A,HWY  CHELSEA & BREMEN S,2007,FALSE,573.54,TRUE,Boston
39V,0.934,ST  1 A/NB,OTHER RELIEF,2007,FALSE,102.3,TRUE,Boston
39X,0.9517,ST  1 A/NB,OTHER RELIEF,2007,FALSE,965.25,TRUE,Boston
3A0,0.7032,ST  1 A/SB,RR  BMRR,2007,FALSE,502.4,TRUE,Boston
3A1,0.9668,ST  1 A/SB,OTHER RELIEF,2007,FALSE,129.2,TRUE,Boston
39M,0.5055,ST  1 A/ON RAMP,OTHER RELIEF,2007,FALSE,327.57,TRUE,Boston
39P,0.5146,ST  1 A/OFF RAMP,OTHER RELIEF,2007,FALSE,191.36,TRUE,Boston
39U,0.9708,ST  1 A,OTHER RELIEF,2007,FALSE,345.74,TRUE,Boston
39W,0.6349,ST  1 A,HWY  BNINGTN & NEPTUNE,2007,FALSE,1083.6,TRUE,Boston
39Y,0.9786,ST  1 A,HWY  SARATGA ST & U TRN,2007,FALSE,269.04,TRUE,Boston
38N,0.821,ST  2 A/MASS AVE,ST  2 COMMONWEALTH AVE,2007,TRUE,723.12,TRUE,Boston
38P,0.9148,HWY  MASS AVE,ST  9 HUNTINGTON AVE,2007,FALSE,723.12,TRUE,Boston
37U,0.4593,HWY  MISHAWUM ST,ST 99 SULLIVAN SQ UNDRPS,2007,FALSE,1021.14,TRUE,Boston
37V,0.6711,HWY  SOUTH ROTARY,ST 99 SULLIVAN SQ UNDRPS,2007,FALSE,1021.14,TRUE,Boston
37X,0.6929,HWY  NORTH ROTARY,ST 99 SULLIVAN SQ UNDRPS,2007,FALSE,950.3,TRUE,Boston
4EV,0.8615,HWY  ELIOT BRIDGE,WATER CHARLES RIVER,2007,FALSE,817,TRUE,Boston
3D1,0.8383,I  93 /US1/ST3,WATER NEPONSET RIVER,2007,FALSE,223.26,TRUE,Boston
3D5,0.6117,I  93 /US1/ST3,HWY  CITY STS,2007,FALSE,775.78,TRUE,Boston
3D3,1,I  93 /US1/ST3,RR  PCRR SPUR (ABAND),2007,FALSE,3146.5,TRUE,Boston
3D2,0.9777,I  93 /US1/ST3,HWY  HALLET STREET,2007,FALSE,1725.27,TRUE,Boston
398,0.7143,HWY  DORCHSTR AVE,I  93 /US1/ST3,2007,FALSE,1254,FALSE,Boston
4FM,0.5499,HWY  EMBKT WB OFF,HWY  EMBKNT EB&WB ON RP,2007,FALSE,661.5,TRUE,Boston
4FN,0.8533,HWY  EMBKT WB ON,HWY  EMBANKMENT RD EB,2007,FALSE,661.5,TRUE,Boston
3EC,0.6927,I  93 /US1/ST3,COMB  MBTA & COLUMBIA RD,2007,FALSE,339.84,TRUE,Boston
3EH,0.7128,I  93 SB ON RAMP,OTHER RELIEF,2007,FALSE,339.84,TRUE,Boston
3EJ,0.8046,I  93 NB OFF RAMP,COMB  RED LINE & RELIEF,2007,FALSE,288.75,TRUE,Boston
3DN,0.9426,I  93 /US1/ST3,RR  CSX SPUR,2007,FALSE,288.75,TRUE,Boston
3FK,0.7723,HWY  SAVIN HLL AV,I  93 /US1/ST3,2007,FALSE,878.09,FALSE,Boston
4VV,-1,HWY  SAVIN HLL AV,TR  RED LINE,2007,FALSE,1191.02,FALSE,Boston
3DE,0.5233,I  93 /US1/ST3,HWY  MORRISSEY BLVD,2007,FALSE,1198.88,TRUE,Boston
3DD,0.9876,I  93 /US1/ST3,HWY  VICTORY RD,2007,FALSE,1315.39,TRUE,Boston
3DC,0.9507,I  93 /US1/ST3,HWY  CONLEY ST,2007,FALSE,221.92,TRUE,Boston
3D6,0.5665,I  93 /US1/ST3,COMB  MBTA & RED LN SSH,2007,FALSE,472.72,TRUE,Boston
3F7,0.5227,HWY  BOSTON ST,I  93 /US1/ST3,2007,FALSE,887.04,FALSE,Boston
3D4,0.9308,I  93 /US1/ST3,HWY  THEATRE ACCESS RD,2007,FALSE,180.56,TRUE,Boston
3F6,0.7857,HWY  SOUTHMPTN ST,I  93 /US1/ST3,2007,FALSE,194.56,FALSE,Boston
38Q,0.8425,HWY  HERALD ST,RR  CSX SPUR,2007,TRUE,314.55,FALSE,Boston
2L3,0.8701,HWY  W FOURTH ST,WATER FORT POINT CHANNEL,2007,FALSE,1286.74,FALSE,Boston
3BM,0.989,I  93 NB,I  93 SB BT 46 - 57,2007,FALSE,1205.94,TRUE,Boston
3BP,0.8425,I  93 NB,I  93 SB BT 57 - 61,2007,FALSE,819.84,TRUE,Boston
3BQ,0.89760088,I  93 NB,I  93 SB BT 61 - B5,2007,FALSE,1268.19,TRUE,Boston
3BR,0.9113,I  93 BT NB4-N ABT,I  93 CONN D & K,2007,FALSE,2754.94,TRUE,Boston
3BT,0.9953,I  93 SB BT 46-57,TR  ORANGE LINE,2007,FALSE,1972.86,TRUE,Boston
3BU,0.9889,I  93 SB BT 57-61,RR  MBTA & BMRR,2007,FALSE,647.52,TRUE,Boston
3BV,0.9941,I  93 SB BT 61-B5,RR  BMRR,2007,FALSE,2823.75,TRUE,Boston
3CE,0.9537,I  93 NB ON RMP,I  93 SB,2007,FALSE,850.95,TRUE,Boston
3CG,0.944299414,I  93 SB B10-B16RP,RR  MBTA & BMRR,2007,FALSE,707.16,TRUE,Boston
3DU,0.6724,I  93 NB BT 33-38,I  93 SB BT 33-38,2007,FALSE,335.92,TRUE,Boston
3DW,0.8451,I  93 NB BT 38-46,I  93 SB BT 38-46,2007,FALSE,562.59,TRUE,Boston
3DY,0.87,I  93 NB B5-B10,COMB  MBTA & I 93 SB,2007,FALSE,468.16,TRUE,Boston
3.00E+01,0.6719,I  93 NB B10-B16,I  93 SB B10-B16,2007,FALSE,385.71,TRUE,Boston
3.00E+03,0.8222,I  93 NB B16-NB4,I  93 SB&CMBRG&MBTA/BMRR,2007,FALSE,385.71,TRUE,Boston
3EA,0.9958,I  93 SB BT 33-38,TR  ORANGE LINE,2007,FALSE,624.64,TRUE,Boston
3EB,0.7664,I  93 SB BT 38-46,TR  ORANGE LINE,2007,FALSE,275.52,TRUE,Boston
3ED,0.9846,I  93 SB B5-B10,RR  MBTA/BMRR,2007,FALSE,307.02,TRUE,Boston
3EE,0.9888,I  93 SB B10-B16,RR  MBTA/BMRR,2007,FALSE,1029.66,TRUE,Boston
3EG,0.7565,I  93 SB  B16-SB4,COMB  CAMBRIGE&MBTA/BMRR,2007,FALSE,418.7,TRUE,Boston
8R8,0.9332,I  93 BT SB4-N ABT,HWY  CONNECTORS D & K,2007,FALSE,691.44,TRUE,Boston
B27,-1,HWY  LOGAN RMP EG,HWY  LOGAN RMP GD,2007,FALSE,315.98,FALSE,Boston
B28,-1,HWY  LOGAN TRM B,HWY  LOGAN TRM B ARIV E,2007,FALSE,286.25,FALSE,Boston
B29,-1,HWY  LOGAN TRM B,HWY  LOGAN TRM B ARIV E,2007,FALSE,462.99,FALSE,Boston
394,0.5839,HWY  AUSTIN ST,HWY  RUTHERFORD AVE,2007,FALSE,310.5,FALSE,Boston
4RG,-1,I  90,HWY  SERVICE RD,2007,FALSE,549.81,TRUE,Boston
4RH,-1,I  90,RR  CSX LEAD TRACK,2007,FALSE,395,TRUE,Boston
4RP,-1,I  90 WB RAMP ON E,COMB  I90 W ONRP A & CSX,2007,FALSE,838.4,TRUE,Boston
4RR,-1,I  90 EB RAMP ON F,COMB  I90 W ONRP A & CSX,2007,FALSE,1048.76,TRUE,Boston
4RV,-1,I  90 EB RAMP ON D,I  90,2007,FALSE,139.15,TRUE,Boston
4RW,-1,I  90 WB RAMP OFF,RR  CSX,2007,FALSE,248.9,TRUE,Boston
4RX,-1,I  90 EB,RR  CSX,2007,TRUE,116.62,TRUE,Boston
4RY,-1,I  90 WB,RR  CSX,2007,TRUE,153.72,TRUE,Boston
4T4,-1,I  90,WATER MUDDY RIVER,2007,FALSE,1053.36,TRUE,Boston
4EL,0.4963,HWY  BOWKER INT,ST  2 /COMM AV & BEACON,2007,FALSE,533.75,TRUE,Boston
4FD,0.6625,HWY  COMM AV OFRP,WATER MUDDY RIVER,2007,FALSE,2853.26,TRUE,Boston
4FF,0.7082,HWY  BWKR SB ONRP,HWY  KENMORE OFF RMP,2007,FALSE,471.24,TRUE,Boston
4FG,0.5742,HWY  BWKR SB ONRP,WATER MUDDY RIVER,2007,FALSE,449.82,TRUE,Boston
4FH,0.5427,HWY  BWKR NB OFRP,WATER MUDDY RIVER,2007,FALSE,0,TRUE,Boston
4FJ,0.5358,HWY  BWKR NB OFRP,HWY  STRRW DR WB ON RMP,2007,FALSE,0,TRUE,Boston
4FK,0.4938,HWY  STORRW DR EB,HWY  BOWKR ON & OFF RPS,2007,FALSE,547.17,TRUE,Boston
4FL,0.6542,HWY  STRW WB ONRP,HWY  STRRW DR WB & OFRP,2007,FALSE,1495.77,TRUE,Boston
4RU,-1,HWY  CAMBRIDGE ST,COMB  I90 E RPS BD & CSX,2007,FALSE,409.21,TRUE,Boston
4EX,0.6811,ST203 MONSGR CASEY,COMB  WASH ST&AMTK&ORNG,2007,FALSE,240,TRUE,Boston
4RT,-1,I  90 EB RAMP OFF,I  90 WB & RAMPS F D L,2007,FALSE,300.15,TRUE,Boston
4EQ,0.6863,HWY  WESTERN AVE,HWY  SOLDIERS FIELD RD,2007,FALSE,679.68,FALSE,Boston
4FP,0.5687,HWY  N HARVARD ST,HWY  SOLDIERS FIELD RD,2007,FALSE,556.95,TRUE,Boston
4EH,0.642900919,HWY  CAMBRIDGE ST,HWY  SOLDIERS FIELD RD,2007,FALSE,645.17,TRUE,Boston
38T,0.2501,HWY  DALTON ST,COMB  I 90&CAMBRIA&CSX,2007,TRUE,1606.74,FALSE,Boston
2CQ,0.9642,HWY  CHELSEA ST,WATER LITTLE MYSTIC CHAN,2007,FALSE,681.42,FALSE,Boston
4VW,0.814814815,HWY  CEDAR ST,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,476.76,FALSE,Boston
4VX,0.851851852,HWY  MINTON RD,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,526.08,FALSE,Boston
4VY,0.814814815,HWY  GORDON ST,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,853.3,FALSE,Boston
4W0,0.777777778,HWY  UKRAINE WAY,RR  AMTRAK/MBTA,2007,FALSE,373.32,FALSE,Boston
86Y,0.962962963,HWY  RGGLS VIADCT,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,2154.5,FALSE,Boston
APX,1,HWY  RGGLS N RAMP,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,159.9,FALSE,Boston
4F7,0.8472,ST  3 A/MORRSY BLV,COMB  NEPONSET AVE&RIVER,2007,TRUE,153.52,TRUE,Boston
4FQ,0.7983,ST  3 A/HNCK OFFRP,HWY  QUINCY LOOP,2007,TRUE,437.19,TRUE,Boston
4FR,0.8538,HWY  MORRSSEY BLV,ST  3 A/HNCK NB&MBTA&RED,2007,TRUE,375.24,TRUE,Boston
4FT,0.8869,ST  3 A/HANCK ONRP,HWY  QUINCY LOOP,2007,FALSE,666.75,TRUE,Boston
4FU,0.9091,HWY  MORRSY OFFRP,COMB  SAGAMORE ST & REDS,2007,FALSE,10180.29,TRUE,Boston
82F,0.777777778,US  1 RAMP TC,RR  MBTA,2007,FALSE,213.57,TRUE,Boston
8DG,0.740740741,US  1 RAMP TC,I  93 RMPS SN NS ST,2007,FALSE,274.29,TRUE,Boston
8QG,0.851851852,US  1 RAMP TC,OTHER RELIEF,2007,FALSE,377.85,TRUE,Boston
8XU,0.851851852,US  1 RAMP TC,OTHER RELIEF,2007,FALSE,583.68,TRUE,Boston
8XW,0.740740741,US  1 RAMP TC,COMB  I93 RMP NS & MBTA,2007,FALSE,450.84,TRUE,Boston
4F1,0.6083,HWY  WESTERN AVE,HWY  SOLDIERS FIELD RD,2007,FALSE,561.2,FALSE,Boston
395,0.4654,HWY  IPSWICH ST,WATER MUDDY RIVER,2007,TRUE,192.96,FALSE,Boston
920,-1,OTHER CITY SQUARE,US  1 NB TUNNEL,2007,FALSE,556.1,FALSE,Boston
922,-1,OTHER CITY SQUARE,US  1 SB TUNNEL,2007,FALSE,638.25,FALSE,Boston
927,0.740740741,US  1 SB,US  1 NB,2007,FALSE,565.47,TRUE,Boston
4UX,-1,TR  BUSWAY,TR  RED LINE AMT,2007,FALSE,312.62,FALSE,Boston
A2V,-1,TR  BSWY/RED HSL,OTHER RELIEF,2007,FALSE,318.78,FALSE,Boston
A2X,0,TR  BSWY/RED HSL,TR  RED LINE AMT,2007,FALSE,525.78,FALSE,Boston
A2Y,0,TR  BSWY/RED HSL,TR  RED LINE AMT,2007,FALSE,311.55,FALSE,Boston
A3M,0,TR  RED HSL/BSWY,TR  RED LINE AMT,2007,FALSE,341.64,FALSE,Boston
4W1,0,TR  BUS RAMP,HWY  FREEMAN ST,2007,TRUE,328.32,FALSE,Boston
86X,-1,TR  BBY STA BSWY,COMB  AMTRAK/MBTA & ORNG,2007,FALSE,383.83,FALSE,Boston
38Y,0.6595,HWY  CIRCUIT DR,WATER SCARBOROUGH POND,2007,FALSE,736.88,FALSE,Boston
4EE,0.6579,HWY  STORRW DR WB,HWY  STORROW DR EB,2007,TRUE,687.57,TRUE,Boston
4ED,0.7128,ST 28 LEVERETT CIR,HWY  EMBANKMENT RD WB,2007,FALSE,678.6,TRUE,Boston
4FA,0.9212,HWY  MORRSSEY BLV,WATER PATTON COVE,2007,FALSE,779.58,TRUE,Boston
4FB,0.6444,HWY  ACCESS RD,WATER CHARLES RIV MOAT,2007,FALSE,7256.3,FALSE,Boston
4EK,0.6094,HWY  ARLNGTN OFRP,HWY  EMBNKT RD EB ONRMP,2007,FALSE,646.6,TRUE,Boston
2DE,0.9972,HWY  RESERVATN RD,OTHER RELIEF,2007,FALSE,2150.64,FALSE,Boston
AAG,-1,HWY  CEDAR GROVE,TR  RED HSL,2007,FALSE,3288.72,FALSE,Boston
AAH,-1,HWY  MINER ST,TR  GREEN LINE D,2007,FALSE,852.14,FALSE,Boston
AAJ,0.777777778,HWY  W NEWTON ST,TR  ORANGE LINE,2007,FALSE,1368.5,FALSE,Boston
9RR,0,I  93 RAMP KK,OTHER RELIEF,2007,FALSE,2939.85,FALSE,Boston
9RQ,0.814814815,I  93 RAMP AS,OTHER RELIEF,2007,FALSE,1007.75,FALSE,Boston
9RP,0.740740741,I  93 SB,OTHER RELIEF,2007,FALSE,1181.18,TRUE,Boston
8Y4,0.925925926,US  1 RAMP CT,OTHER RELIEF,2007,FALSE,633.6,TRUE,Boston
8YQ,0.888888889,I  93 RAMP NS,OTHER RELIEF,2007,FALSE,1337.97,TRUE,Boston
8YJ,0.814814815,I  93 RAMP SN,OTHER RELIEF,2007,FALSE,3974.4,TRUE,Boston
9EK,0.888888889,I  93 RAMPS NS SN,OTHER RELIEF,2007,FALSE,983.66,TRUE,Boston
9EL,0.851851852,I  93 RAMPS NS SN,OTHER RELIEF,2007,FALSE,903.04,TRUE,Boston
90Y,0.777777778,HWY  SUMMER ST,HWY  C ST,2007,FALSE,80.04,FALSE,Boston
5VU,0.814814815,HWY  SUMMER ST,HWY  W SERVICE RD EXT,2007,FALSE,250.58,FALSE,Boston
911,0.777777778,HWY  SUMMER ST,COMB  I90 RPS& HAUL &CSX,2007,FALSE,500.85,TRUE,Boston
5VR,0.851851852,HWY  D ST,COMB  HAUL RD & CSX,2007,FALSE,726.18,FALSE,Boston
8YY,0.814814815,I  93 NB,COMB  AUSTIN ST &ORNG LN,2007,FALSE,726.18,TRUE,Boston
900,-1,I  93 NB,I  93 SB,2007,FALSE,153.45,TRUE,Boston
901,0.777777778,I  93 NB,I  93 SB & RAMP LT,2007,FALSE,133.59,TRUE,Boston
9PM,0.777777778,I  93,WATER CHARLES RIVER,2007,FALSE,146.78,TRUE,Boston
8YV,-1,I  93 SB,COMB  AUSTIN ST &ORNG LN,2007,FALSE,817.89,TRUE,Boston
8YW,0.740740741,I  93 SB,OTHER RELIEF,2007,FALSE,311.26,TRUE,Boston
8YX,0.777777778,I  93 SB,COMB  RAMP LT& MILLERS R,2007,FALSE,429.2,TRUE,Boston
9DL,0.851851852,I  93 RAMP CL,OTHER RELIEF,2007,FALSE,301.35,TRUE,Boston
8DE,-1,I  93 RAMP SACN,TR  ORANGE LINE,2007,FALSE,397.1,TRUE,Boston
8DF,-1,I  93 RAMP SACN,COMB  US1 RMP LT LC&ORNG,2007,FALSE,5384.7,TRUE,Boston
9PF,-1,I  93 RAMP SA-CN,I  93 RAMPS,2007,FALSE,930.41,TRUE,Boston
9DF,0.814814815,I  93 RAMP NS,RR  MBTA,2007,FALSE,3352.8,TRUE,Boston
9TH,0.814814815,I  93 RAMP NS,RR  MBTA,2007,FALSE,507.84,TRUE,Boston
9.00E+08,0.888888889,I  93 RAMP SN,TR  ORANGE LINE,2007,FALSE,137.56,TRUE,Boston
9TT,0,I  93 RAMP SN,COMB  MBTA & ORANGE LINE,2007,FALSE,319.95,TRUE,Boston
9TX,0.851851852,I  93 RAMPS SN NS,RR  MBTA,2007,FALSE,243.2,TRUE,Boston
9TY,0.851851852,I  93 RAMPS SN NS,RR  BMRR BSG SPUR,2007,FALSE,162.5,TRUE,Boston
633,0.888888889,I  93 RAMP N-S,COMB  MGH PKNG & MBTA,2007,FALSE,144.64,TRUE,Boston
634,0.814814815,I  93 RAMP N-S,COMB  NASHUA ST&MGH PKNG,2007,FALSE,491.05,TRUE,Boston
8YR,0.851851852,I  93 RAMP NS,US  1 RAMP TC,2007,FALSE,806.13,TRUE,Boston
8YU,0.814814815,I  93 RAMP NS,US  1 RAMP TC & LC,2007,FALSE,689.7,TRUE,Boston
9P9,0.814814815,I  93 STRRW DR CON,HWY  CHARLES RIVER,2007,FALSE,877.85,TRUE,Boston
6JN,0.851851852,I  93 RAMP S-N,RR  MBTA,2007,FALSE,340.86,TRUE,Boston
6JT,0.814814815,I  93 RAMP S-N,HWY  NASHUA ST,2007,FALSE,144.72,TRUE,Boston
8YK,0.888888889,I  93 RAMP SN,US  1 RAMP CT,2007,FALSE,332,TRUE,Boston
8YL,0.888888889,I  93 RAMP SN,US  1 RAMP TC,2007,FALSE,65.52348205,TRUE,Boston
8YP,0.814814815,I  93 RAMP SN,US  1 RAMP TC & LC,2007,FALSE,257.28,TRUE,Boston
8Y6,0.814814815,US  1 RAMP CT,COMB  I93 RPS NS SN&MBTA,2007,FALSE,97.9,TRUE,Boston
8YC,0.851851852,US  1 RAMP CT,OTHER RELIEF,2007,FALSE,1015.92,TRUE,Boston
8YF,0.777777778,US  1 RAMP CT,COMB  I93 SB &RMPS& MBTA,2007,FALSE,785.23,TRUE,Boston
8XY,0.814814815,US  1 RAMP ST,OTHER RELIEF,2007,FALSE,818.01,TRUE,Boston
8Y3,0.851851852,US  1 RAMP ST,COMB  RMP NS CT TL&MBTA,2007,FALSE,1061.67,TRUE,Boston
92A,0.777777778,HWY  S BOS BPS RD,I  93,2007,FALSE,821.73,TRUE,Boston
91U,0.814814815,HWY  S BOS BPS RD,HWY  FRONTAGE RD NB,2007,FALSE,1576.38,FALSE,Boston
91V,0.814814815,HWY  S BOS BPS RD,HWY  FRONTAGE RD NB,2007,FALSE,964.44,FALSE,Boston
928,0.777777778,HWY  S BOS BPS RD,HWY  FRONTAGE RD NB,2007,FALSE,875.52,FALSE,Boston
929,0.777777778,HWY  S BOS BPS RD,HWY  FRONTAGE RD NB,2007,FALSE,649.76,FALSE,Boston
91P,0.777777778,HWY  FRNT RD NB,OTHER RELIEF,2007,FALSE,610.47,FALSE,Boston
91J,0.777777778,HWY  FRNT RD NB,HWY  S BOS BYPASS RD,2007,FALSE,441.14,FALSE,Boston
91K,0.814814815,HWY  FRNT RD NB,HWY  S BOS BYPASS RD,2007,FALSE,431.48,FALSE,Boston
91H,0.777777778,HWY  FRNT RD SB,HWY  S BOS BYPASS RD,2007,FALSE,439.5,FALSE,Boston
91G,0.814814815,HWY  MASS AV CONN,OTHER RELIEF,2007,FALSE,57.4,TRUE,Boston
91F,0.814814815,I  93 NB,OTHER RELIEF,2007,FALSE,491.92,TRUE,Boston
91E,0.814814815,I  93 SB,OTHER RELIEF,2007,FALSE,306.27,TRUE,Boston
91D,0.777777778,HWY  RAMP X/XX,OTHER RELIEF,2007,FALSE,694.64,FALSE,Boston
91C,0.777777778,I  93 SB,HWY  ALBANY ST,2007,FALSE,331.8,TRUE,Boston
9N3,0.777777778,I  93 SB,OTHER RELIEF,2007,FALSE,305.73,TRUE,Boston
9Q6,0,I  93 SB,COMB  I90 & AMTRAK,2007,FALSE,298.84,TRUE,Boston
9Q7,0,I  93 SB,HWY  BROADWAY,2007,FALSE,321.16,TRUE,Boston
91B,0.777777778,HWY  FRNT RD NB,HWY  RAMP K,2007,FALSE,279.66,TRUE,Boston
9B0,-1,I  93 RAMP X,OTHER RELIEF,2007,FALSE,504,FALSE,Boston
9QW,0.814814815,I  93 RAMP X,I  90 & RAMP CC,2007,FALSE,179.58,FALSE,Boston
82N,1,I  93 RAMP XX,HWY  W FOURTH ST,2007,FALSE,611.1,FALSE,Boston
8MD,0.814814815,I  93 RAMP XX,HWY  HOV EB,2007,FALSE,358.38,FALSE,Boston
91A,-1,HWY  RAMP X/XX,HWY  ALBANY ST,2007,FALSE,302.9,TRUE,Boston
8QX,0.777777778,I  93 NB,COMB  I90 RPS&HOV&AMTK,2007,FALSE,431.43,TRUE,Boston
8QY,0.777777778,I  93 NB,HWY  BROADWAY,2007,FALSE,181.78,TRUE,Boston
8R0,0.777777778,I  93 NB,HWY  W FOURTH ST,2007,FALSE,1743.7,TRUE,Boston
917,0.777777778,I  93 NB,HWY  ALBANY ST,2007,FALSE,3266.92,TRUE,Boston
8TM,0.814814815,I  93 RAMP K,HWY  RAMP MW & HOV EB,2007,FALSE,552.75,FALSE,Boston
8TP,0.777777778,I  93 RAMP K,COMB  I93NB & RAMP MW,2007,FALSE,1110.88,FALSE,Boston
8TT,0.814814815,I  93 RAMP K,HWY  W FOURTH ST,2007,FALSE,30396.56,FALSE,Boston
914,0.777777778,HWY  RAMP K,OTHER RELIEF,2007,FALSE,113.68,TRUE,Boston
8MC,0.777777778,I  93 RAMP XXE,OTHER RELIEF,2007,FALSE,1335.84,FALSE,Boston
82P,0.777777778,HWY  FRONTAGE RD,COMB  I90 RPS&HOV&AMTK,2007,FALSE,1550.56,FALSE,Boston
8QV,0.740740741,HWY  FRONTAGE RD,OTHER RELIEF,2007,FALSE,1326.78,FALSE,Boston
8M5,0.814814815,I  93 RAMP LL,COMB  HOV EB&AMTK&MBTA Y,2007,FALSE,603.48,FALSE,Boston
AYL,1,HWY  BROADWAY,"COMB  MBTA, ST & FT PT C",2007,FALSE,2060.24,FALSE,Boston
27B,0.7651,ST  2,HWY  CENTRAL ST,2007,FALSE,3312.4,TRUE,Boxborough
28L,0.7478,ST111 MASS AVE,I 495,2007,FALSE,119.56,FALSE,Boxborough
347,0.9236,ST 53 QUINCY AVE,WATER MONATIQUOT RIVER,2007,FALSE,382.52,FALSE,Braintree
33B,0.5907,HWY  SHAW ST,WATER MONATIQUOT RIVER,2007,FALSE,138.04,FALSE,Braintree
33A,1,HWY  ADAMS ST,WATER MONATIQUOT RIVER,2007,FALSE,160.65,FALSE,Braintree
339,0.8396,HWY  ADAMS ST,WATER MONATIQUOT RIVER,2007,FALSE,489.6,FALSE,Braintree
33T,1,HWY  RIVER ST,WATER MONATIQUOT RIVER,2007,FALSE,161.33,FALSE,Braintree
36F,0.947,HWY  WASHNGTON ST,RR  MBTA,2007,FALSE,615.6,FALSE,Braintree
867,-1,HWY  GARAGE RAMP,HWY  STATION ACCESS RD,2007,FALSE,593.37,FALSE,Braintree
338,0.9826,HWY  PEARL ST,WATER MONATIQUOT RIVER,2007,FALSE,1667.25,FALSE,Braintree
361,0.7072,HWY  PLAIN ST,WATER MONATIQUOT RIVER,2007,FALSE,1745.91,FALSE,Braintree
36R,1,HWY  PLAIN ST,RR  MBTA,2007,FALSE,605.34,FALSE,Braintree
34G,0.9065,ST 37 WASHNGTON ST,WATER MONATIQUOT RIVER,2007,FALSE,542.7,FALSE,Braintree
36U,0.5448,ST 37 WASHNGTON ST,RR  MBTA/CSX,2007,FALSE,106.4,FALSE,Braintree
36W,0.9836,HWY  LIBERTY ST,RR  MBTA,2007,FALSE,240.8,FALSE,Braintree
337,0.997,HWY  POND ST,WATER FARM RIVER,2007,FALSE,240.8,FALSE,Braintree
34P,0.685,ST  3,COMB  MBTA/CSX & REDS,2007,FALSE,603.72,TRUE,Braintree
36L,0.7079,HWY  ELM ST,ST  3,2007,FALSE,574.48,FALSE,Braintree
8G1,0.8929,HWY  ELM ST,HWY  OLD ELM ST,2007,FALSE,220.16,FALSE,Braintree
4U5,-1,HWY  ELM ST,COMB  MBTA & RED SSH,2007,FALSE,220.16,FALSE,Braintree
36E,0.3314,HWY  WASHNGTON ST,ST  3,2007,FALSE,467.18,FALSE,Braintree
34A,0.9558,ST  3 SB,I  93,2007,FALSE,1960.78,TRUE,Braintree
357,0.5499,I  93 SB CONNECTOR,I  93 NB,2007,FALSE,1973.4,TRUE,Braintree
36T,0.5708,HWY  MIDDLE ST,RR  CSX,2007,FALSE,942.48,FALSE,Braintree
33C,1,HWY  MIDDLE ST,WATER MONATIQUOT RIVER,2007,FALSE,736.44,FALSE,Braintree
AAM,0.9953,HWY  UNION ST EB,WATER MONATIQUOT RIVER,2007,FALSE,2141.04,FALSE,Braintree
34L,0.8286,HWY  UNION ST WB,WATER MONATIQUOT RIVER,2007,FALSE,709.66,FALSE,Braintree
34M,0.8582,ST  3,HWY  UNION ST N ROTARY,2007,FALSE,59.25,TRUE,Braintree
34K,0.7968,ST  3,HWY  UNION ST S ROTARY,2007,FALSE,110.96,TRUE,Braintree
34J,0.669999978,ST  3,WATER MONATIQUOT RIVER,2007,FALSE,122.72,TRUE,Braintree
34H,0.9488,ST  3,HWY  LIBERTY ST,2007,FALSE,56.73,TRUE,Braintree
356,0.7021,I  93 NB/US1NB,ST 37 GRANITE ST,2007,FALSE,110.16,TRUE,Braintree
ARD,0.715,I  93 SB/US1SB,ST 37 GRANITE ST,2007,FALSE,60.35,TRUE,Braintree
33R,0.9591,HWY  JEFFERSON ST,WATER MONATIQUOT RIVER,2007,FALSE,90.09,FALSE,Braintree
34R,0.9683,HWY  RAMP F,RR  MBTA,2007,FALSE,284.54,TRUE,Braintree
34T,0.991,HWY  RMP J (WASH),ST  3 SB CONNECTOR,2007,FALSE,143.99,TRUE,Braintree
34U,0.757,HWY  RAMP L NB ON,ST  3 NB,2007,FALSE,84.68,TRUE,Braintree
34V,0.7322,ST  3 SB,HWY  RAMP C (Q ADAMS),2007,FALSE,82.72,TRUE,Braintree
34Q,0.896,ST  3 NB,HWY  RAMP C (Q ADAMS),2007,FALSE,78.11,TRUE,Braintree
34N,0.9631,HWY  ON RAMP F,HWY  RAMP C (Q ADAMS),2007,FALSE,232.26,TRUE,Braintree
34W,0.9818,HWY  RAMP CC,ST  3 & RAMPS C&F,2007,FALSE,194.56,TRUE,Braintree
34X,0.6392,HWY  RAMP F,HWY  RAMP B NB QA ON RP,2007,FALSE,232.18,TRUE,Braintree
4U6,0.777777778,TR  BUS RAMP,HWY  GROSSMAN AVE,2007,FALSE,124.12,FALSE,Braintree
